Date,Time,Order,Payment,Card,CardType,Item,TotalPrice,Phone,Firstname,Lastname,Staff
2024-10-28,16:01:21,20241028010,card,5007-6615-0943-7076,mastercard,Rendang,12,97134739,Shandeigh,Gilbank,STAFF-08
2024-10-28,17:55:18,20241028011,card,3746-2213-7796-2480,americanexpress,Sauerbraten,16,,,,STAFF-01
2024-10-28,17:55:18,20241028011,card,3746-2213-7796-2480,americanexpress,Sauerbraten,16,,,,STAFF-01
2024-10-28,17:55:18,20241028011,card,3746-2213-7796-2480,americanexpress,Sauerbraten,16,,,,STAFF-01
2024-10-28,17:55:18,20241028011,card,3746-2213-7796-2480,americanexpress,Sauerbraten,16,,,,STAFF-12
2024-10-28,19:10:25,20241028012,card,4378-5946-8497-5000,visa,Palak Paneer,14,94747807,Stillman,Metzing,STAFF-03
2024-10-28,19:10:25,20241028012,card,4378-5946-8497-5000,visa,Palak Paneer,14,94747807,Stillman,Metzing,STAFF-03
2024-10-28,19:10:25,20241028012,card,4378-5946-8497-5000,visa,Palak Paneer,14,94747807,Stillman,Metzing,STAFF-03
2024-10-28,19:10:25,20241028012,card,4378-5946-8497-5000,visa,Palak Paneer,14,94747807,Stillman,Metzing,STAFF-03
2024-10-28,21:20:04,20241028013,card,5048-3730-3456-0593,mastercard,Rinderrouladen,3.5,91485473,Inigo,Cawthron,STAFF-02
2024-10-28,22:05:51,20241028014,card,5048-3758-3200-2942,mastercard,Rinderrouladen,7.0,83859043,Kiri,Hew,STAFF-04
2024-10-28,22:05:51,20241028014,card,5048-3758-3200-2942,mastercard,Rinderrouladen,7.0,83859043,Kiri,Hew,STAFF-04
2024-10-29,08:40:52,20241029001,card,3402-1220-8229-5340,americanexpress,Rendang,8,95645837,Garreth,Johnston,STAFF-10
2024-10-29,08:40:52,20241029001,card,3402-1220-8229-5340,americanexpress,Rendang,8,95645837,Garreth,Johnston,STAFF-10
2024-10-29,08:47:06,20241029002,card,3730-7145-8910-0490,americanexpress,Rendang,4,87861698,Mirilla,Kummerlowe,STAFF-05
2024-10-29,09:31:58,20241029003,card,5131-6580-5864-1727,mastercard,Rendang,4,95803218,Kassie,Dorow,STAFF-06
2024-10-29,11:59:47,20241029004,card,4041-5991-8500-6000,visa,Rinderrouladen,7.0,84709779,Johnath,Jeacock,STAFF-07
2024-10-29,11:59:47,20241029004,card,4041-5991-8500-6000,visa,Rinderrouladen,7.0,84709779,Johnath,Jeacock,STAFF-07
2024-10-29,12:21:37,20241029005,card,3742-8348-9807-7430,americanexpress,Thunder Tea Rice,2.5,85532717,Inge,Linzey,STAFF-08
2024-10-29,14:15:44,20241029006,card,3379-4182-4912-0170,americanexpress,Bun Cha,6,88167770,Lorilyn,Vize,STAFF-11
2024-10-29,14:15:44,20241029006,card,3379-4182-4912-0170,americanexpress,Bun Cha,6,88167770,Lorilyn,Vize,STAFF-12
2024-10-29,14:37:36,20241029007,card,5048-3741-9526-3340,mastercard,Palak Paneer,4,87605998,Jeannette,Borton,STAFF-03
2024-10-29,16:09:34,20241029008,card,4041-5981-4260-8989,visa,Ayam Balado,8,,,,STAFF-09
2024-10-29,16:09:34,20241029008,card,4041-5981-4260-8989,visa,Ayam Balado,8,,,,STAFF-09
2024-10-29,16:10:57,20241029009,card,3746-2227-2767-6990,americanexpress,Sauerbraten,14,89487173,Lucias,Spedding,STAFF-01
2024-10-29,16:10:57,20241029009,card,3746-2227-2767-6990,americanexpress,Sauerbraten,14,89487173,Lucias,Spedding,STAFF-01
2024-10-29,16:10:57,20241029009,card,3746-2227-2767-6990,americanexpress,Sauerbraten,14,89487173,Lucias,Spedding,STAFF-01
2024-10-29,16:10:57,20241029009,card,3746-2227-2767-6990,americanexpress,Sauerbraten,14,89487173,Lucias,Spedding,STAFF-01
2024-10-29,16:17:33,20241029010,card,5364-6096-7594-1048,mastercard,Sauerbraten,12,85812180,Austin,Reyna,STAFF-02
2024-10-29,16:17:33,20241029010,card,5364-6096-7594-1048,mastercard,Sauerbraten,12,85812180,Austin,Reyna,STAFF-02
2024-10-29,16:17:33,20241029010,card,5364-6096-7594-1048,mastercard,Sauerbraten,12,85812180,Austin,Reyna,STAFF-02
2024-10-29,18:02:04,20241029011,card,4041-5969-6229-0000,visa,Rinderrouladen,17.5,,,,STAFF-04
2024-10-29,18:02:04,20241029011,card,4041-5969-6229-0000,visa,Rinderrouladen,17.5,,,,STAFF-04
2024-10-29,18:02:04,20241029011,card,4041-5969-6229-0000,visa,Rinderrouladen,17.5,,,,STAFF-04
2024-10-29,18:02:04,20241029011,card,4041-5969-6229-0000,visa,Rinderrouladen,17.5,,,,STAFF-04
2024-10-29,18:02:04,20241029011,card,4041-5969-6229-0000,visa,Rinderrouladen,17.5,,,,STAFF-05
2024-10-29,19:02:05,20241029012,card,5154-7642-4674-6345,mastercard,Rinderrouladen,3.5,,,,STAFF-06
2024-10-29,19:05:44,20241029013,card,4764-6275-4671-4880,visa,Palak Paneer,4,87902632,Ruddy,Harty,STAFF-08
2024-10-29,19:51:13,20241029014,card,4240-0272-8781-0000,visa,Ayam Balado,22,92517062,Abbie,Temblett,STAFF-10
2024-10-29,19:51:13,20241029014,card,4240-0272-8781-0000,visa,Ayam Balado,22,92517062,Abbie,Temblett,STAFF-10
2024-10-29,19:51:13,20241029014,card,4240-0272-8781-0000,visa,Ayam Balado,22,92517062,Abbie,Temblett,STAFF-10
2024-10-29,19:51:13,20241029014,card,4240-0272-8781-0000,visa,Rendang,22,92517062,Abbie,Temblett,STAFF-07
2024-10-29,19:51:13,20241029014,card,4240-0272-8781-0000,visa,Rendang,22,92517062,Abbie,Temblett,STAFF-07
2024-10-29,19:51:13,20241029014,card,4240-0272-8781-0000,visa,Rendang,22,92517062,Abbie,Temblett,STAFF-07
2024-10-29,20:07:36,20241029015,card,4017-9564-0683-9000,visa,Rendang,4,81087083,Reece,Eades,STAFF-09
2024-10-30,07:52:05,20241030001,card,5497-7066-0335-0928,mastercard,Rendang,4,88309265,Currie,Yuill,STAFF-10
2024-10-30,08:46:27,20241030002,card,3746-2289-1963-4970,americanexpress,Rinderrouladen,7.0,93757397,Kelsey,Crowson,STAFF-11
2024-10-30,08:46:27,20241030002,card,3746-2289-1963-4970,americanexpress,Rinderrouladen,7.0,93757397,Kelsey,Crowson,STAFF-12
2024-10-30,09:11:29,20241030003,card,3723-0132-5712-5620,americanexpress,Rendang,4,98409091,Collen,Archer,STAFF-01
2024-10-30,10:31:53,20241030004,card,3742-8888-8592-9520,americanexpress,Rendang,8,,,,STAFF-03
2024-10-30,10:31:53,20241030004,card,3742-8888-8592-9520,americanexpress,Rendang,8,,,,STAFF-04
2024-10-30,12:08:46,20241030005,card,3723-0177-0006-8660,americanexpress,Gudeg,11,96501091,Birch,Ritch,STAFF-06
2024-10-30,12:08:46,20241030005,card,3723-0177-0006-8660,americanexpress,Gudeg,11,96501091,Birch,Ritch,STAFF-06
2024-10-30,12:08:46,20241030005,card,3723-0177-0006-8660,americanexpress,Gudeg,11,96501091,Birch,Ritch,STAFF-06
2024-10-30,12:08:46,20241030005,card,3723-0177-0006-8660,americanexpress,Rendang,11,96501091,Birch,Ritch,STAFF-05
2024-10-30,12:10:58,20241030006,card,4017-9549-8891-1000,visa,Rinderrouladen,3.5,85487110,Ula,Reeday,STAFF-02
2024-10-30,12:37:01,20241030007,card,5100-1721-5113-0668,mastercard,Gudeg,3,81777315,Rosanne,Maffia,STAFF-07
2024-10-30,15:05:15,20241030008,card,4240-0272-8781-0000,visa,Rendang,12,92517062,Abbie,Temblett,STAFF-08
2024-10-30,15:05:15,20241030008,card,4240-0272-8781-0000,visa,Rendang,12,92517062,Abbie,Temblett,STAFF-09
2024-10-30,15:05:15,20241030008,card,4240-0272-8781-0000,visa,Rendang,12,92517062,Abbie,Temblett,STAFF-09
2024-10-30,16:04:48,20241030009,card,3742-4087-1622-3610,americanexpress,Rinderrouladen,3.5,,,,STAFF-11
2024-10-30,18:08:12,20241030010,card,4041-5925-6858-9716,visa,Ayam Balado,12,82882134,Chelsae,Gaskarth,STAFF-10
2024-10-30,18:08:12,20241030010,card,4041-5925-6858-9716,visa,Ayam Balado,12,82882134,Chelsae,Gaskarth,STAFF-10
2024-10-30,18:08:12,20241030010,card,4041-5925-6858-9716,visa,Ayam Balado,12,82882134,Chelsae,Gaskarth,STAFF-10
2024-10-30,19:18:31,20241030011,card,3723-0118-5377-2580,americanexpress,Rinderrouladen,3.5,81099774,Avram,Summerbell,STAFF-12
2024-10-30,19:43:21,20241030012,card,3413-5574-3219-8630,americanexpress,Rinderrouladen,10.5,,,,STAFF-01
2024-10-30,19:43:21,20241030012,card,3413-5574-3219-8630,americanexpress,Rinderrouladen,10.5,,,,STAFF-01
2024-10-30,19:43:21,20241030012,card,3413-5574-3219-8630,americanexpress,Rinderrouladen,10.5,,,,STAFF-01
2024-10-31,07:54:17,20241031001,card,5497-7066-0335-0928,mastercard,Rendang,4,88309265,Currie,Yuill,STAFF-03
2024-10-31,08:38:54,20241031002,card,3730-7145-8910-0490,americanexpress,Rendang,12,87861698,Mirilla,Kummerlowe,STAFF-04
2024-10-31,08:38:54,20241031002,card,3730-7145-8910-0490,americanexpress,Rendang,12,87861698,Mirilla,Kummerlowe,STAFF-04
2024-10-31,08:38:54,20241031002,card,3730-7145-8910-0490,americanexpress,Rendang,12,87861698,Mirilla,Kummerlowe,STAFF-04
2024-10-31,09:18:19,20241031003,card,5383-3716-3629-3251,mastercard,Rinderrouladen,10.5,81535117,Karla,Culleford,STAFF-02
2024-10-31,09:18:19,20241031003,card,5383-3716-3629-3251,mastercard,Rinderrouladen,10.5,81535117,Karla,Culleford,STAFF-02
2024-10-31,09:18:19,20241031003,card,5383-3716-3629-3251,mastercard,Rinderrouladen,10.5,81535117,Karla,Culleford,STAFF-02
2024-10-31,15:59:27,20241031004,card,5010-1248-4552-4862,mastercard,Rendang,8,82638725,Galvin,Leer,STAFF-05
2024-10-31,15:59:27,20241031004,card,5010-1248-4552-4862,mastercard,Rendang,8,82638725,Galvin,Leer,STAFF-05
2024-10-31,16:00:31,20241031005,card,5002-3534-2010-4804,mastercard,Rinderrouladen,10.5,93059181,Nicolle,Nenci,STAFF-06
2024-10-31,16:00:31,20241031005,card,5002-3534-2010-4804,mastercard,Rinderrouladen,10.5,93059181,Nicolle,Nenci,STAFF-06
2024-10-31,16:00:31,20241031005,card,5002-3534-2010-4804,mastercard,Rinderrouladen,10.5,93059181,Nicolle,Nenci,STAFF-06
2024-11-01,08:24:03,20241101001,card,3413-5574-3219-8630,americanexpress,Sauerbraten,12,94952741,Brittni,Haet,STAFF-07
2024-11-01,08:24:03,20241101001,card,3413-5574-3219-8630,americanexpress,Sauerbraten,12,94952741,Brittni,Haet,STAFF-07
2024-11-01,08:24:03,20241101001,card,3413-5574-3219-8630,americanexpress,Sauerbraten,12,94952741,Brittni,Haet,STAFF-07
2024-11-01,08:30:58,20241101002,card,3723-0159-2045-1420,americanexpress,Gudeg,6,94238623,Demetrius,Creebo,STAFF-08
2024-11-01,08:30:58,20241101002,card,3723-0159-2045-1420,americanexpress,Gudeg,6,94238623,Demetrius,Creebo,STAFF-08
2024-11-01,10:54:50,20241101003,card,5010-1235-1374-7060,mastercard,Rendang,8,98354788,Ethan,Glasard,STAFF-09
2024-11-01,10:54:50,20241101003,card,5010-1235-1374-7060,mastercard,Rendang,8,98354788,Ethan,Glasard,STAFF-09
2024-11-01,12:41:27,20241101004,card,5100-1491-9212-0304,mastercard,Sauerbraten,12,97691181,Jecho,Sirkett,STAFF-11
2024-11-01,12:41:27,20241101004,card,5100-1491-9212-0304,mastercard,Sauerbraten,12,97691181,Jecho,Sirkett,STAFF-12
2024-11-01,12:41:27,20241101004,card,5100-1491-9212-0304,mastercard,Sauerbraten,12,97691181,Jecho,Sirkett,STAFF-12
2024-11-01,15:55:42,20241101005,card,3742-8318-3502-3350,americanexpress,Bun Cha,3,98613094,Goldia,Dooland,STAFF-03
2024-11-01,22:41:56,20241101006,card,5048-3758-3200-2942,mastercard,Rinderrouladen,3.5,83859043,Kiri,Hew,STAFF-01
2024-11-02,08:19:44,20241102001,card,3746-2275-6435-3000,americanexpress,Bun Cha,6,83756798,Constantine,Euesden,STAFF-05
2024-11-02,08:19:44,20241102001,card,3746-2275-6435-3000,americanexpress,Bun Cha,6,83756798,Constantine,Euesden,STAFF-05
2024-11-02,10:25:46,20241102002,card,3746-2213-7796-2480,americanexpress,Sauerbraten,4,86423909,Josefa,Toor,STAFF-02
2024-11-02,10:33:10,20241102003,card,5010-1239-6095-0191,mastercard,Rinderrouladen,7.0,96297154,Collete,Print,STAFF-04
2024-11-02,10:33:10,20241102003,card,5010-1239-6095-0191,mastercard,Rinderrouladen,7.0,96297154,Collete,Print,STAFF-04
2024-11-02,14:54:15,20241102004,card,5405-0313-1618-5193,mastercard,Rinderrouladen,7.0,,,,STAFF-06
2024-11-02,14:54:15,20241102004,card,5405-0313-1618-5193,mastercard,Rinderrouladen,7.0,,,,STAFF-06
2024-11-02,16:24:16,20241102005,card,4240-0272-8781-0000,visa,Ayam Balado,18,92517062,Abbie,Temblett,STAFF-10
2024-11-02,16:24:16,20241102005,card,4240-0272-8781-0000,visa,Rendang,18,92517062,Abbie,Temblett,STAFF-07
2024-11-02,16:24:16,20241102005,card,4240-0272-8781-0000,visa,Rendang,18,92517062,Abbie,Temblett,STAFF-07
2024-11-02,16:24:16,20241102005,card,4240-0272-8781-0000,visa,Rendang,18,92517062,Abbie,Temblett,STAFF-07
2024-11-02,16:24:16,20241102005,card,4240-0272-8781-0000,visa,Rendang,18,92517062,Abbie,Temblett,STAFF-07
2024-11-02,16:37:05,20241102006,card,5160-8866-7642-2675,mastercard,Rendang,4,,,,STAFF-08
2024-11-02,18:18:27,20241102007,card,3423-0601-1929-8720,americanexpress,Rinderrouladen,7.0,85843901,Perceval,Kenningham,STAFF-09
2024-11-02,18:18:27,20241102007,card,3423-0601-1929-8720,americanexpress,Rinderrouladen,7.0,85843901,Perceval,Kenningham,STAFF-09
2024-11-02,18:58:24,20241102008,card,4017-9540-0564-1000,visa,Gudeg,6,89903641,Britte,Adame,STAFF-10
2024-11-02,18:58:24,20241102008,card,4017-9540-0564-1000,visa,Gudeg,6,89903641,Britte,Adame,STAFF-10
2024-11-03,08:23:00,20241103001,card,3746-2275-6435-3000,americanexpress,Bun Cha,9,83756798,Constantine,Euesden,STAFF-11
2024-11-03,08:23:00,20241103001,card,3746-2275-6435-3000,americanexpress,Bun Cha,9,83756798,Constantine,Euesden,STAFF-11
2024-11-03,08:23:00,20241103001,card,3746-2275-6435-3000,americanexpress,Bun Cha,9,83756798,Constantine,Euesden,STAFF-11
2024-11-03,09:47:06,20241103002,card,5002-3569-0363-0476,mastercard,Rinderrouladen,12.0,86779254,Marcus,Ortell,STAFF-01
2024-11-03,09:47:06,20241103002,card,5002-3569-0363-0476,mastercard,Rinderrouladen,12.0,86779254,Marcus,Ortell,STAFF-01
2024-11-03,09:47:06,20241103002,card,5002-3569-0363-0476,mastercard,Rinderrouladen,12.0,86779254,Marcus,Ortell,STAFF-12
2024-11-03,09:47:06,20241103002,card,5002-3569-0363-0476,mastercard,Rinderrouladen,12.0,86779254,Marcus,Ortell,STAFF-12
2024-11-03,13:13:51,20241103003,card,5010-1255-6324-2496,mastercard,Rendang,7.5,91044478,Grace,Darter,STAFF-03
2024-11-03,13:13:51,20241103003,card,5010-1255-6324-2496,mastercard,Rinderrouladen,7.5,91044478,Grace,Darter,STAFF-02
2024-11-03,13:18:25,20241103004,card,5286-7461-9467-0990,mastercard,Sauerbraten,8,82502663,Durante,Gally,STAFF-04
2024-11-03,13:18:25,20241103004,card,5286-7461-9467-0990,mastercard,Sauerbraten,8,82502663,Durante,Gally,STAFF-04
2024-11-03,13:44:19,20241103005,card,4029-0481-3470-9000,visa,Gudeg,3,84206286,June,Chatenet,STAFF-05
2024-11-03,13:59:01,20241103006,card,5225-5991-4371-5836,mastercard,Rinderrouladen,7.0,,,,STAFF-06
2024-11-03,13:59:01,20241103006,card,5225-5991-4371-5836,mastercard,Rinderrouladen,7.0,,,,STAFF-06
2024-11-03,16:15:18,20241103007,card,5100-9683-8047-3559,mastercard,Ayam Balado,12,89764248,Angelina,Olech,STAFF-07
2024-11-03,16:15:18,20241103007,card,5100-9683-8047-3559,mastercard,Ayam Balado,12,89764248,Angelina,Olech,STAFF-07
2024-11-03,16:15:18,20241103007,card,5100-9683-8047-3559,mastercard,Ayam Balado,12,89764248,Angelina,Olech,STAFF-08
2024-11-03,16:20:37,20241103008,card,3405-3519-0085-0880,americanexpress,Gudeg,13,99296272,Elysia,Blackey,STAFF-09
2024-11-03,16:20:37,20241103008,card,3405-3519-0085-0880,americanexpress,Gudeg,13,99296272,Elysia,Blackey,STAFF-09
2024-11-03,16:20:37,20241103008,card,3405-3519-0085-0880,americanexpress,Gudeg,13,99296272,Elysia,Blackey,STAFF-09
2024-11-03,16:20:37,20241103008,card,3405-3519-0085-0880,americanexpress,Gudeg,13,99296272,Elysia,Blackey,STAFF-10
2024-11-03,16:20:37,20241103008,card,3405-3519-0085-0880,americanexpress,Gudeg,13,99296272,Elysia,Blackey,STAFF-10
2024-11-03,20:26:15,20241103009,card,5364-6096-7594-1048,mastercard,Sauerbraten,8,85812180,Austin,Reyna,STAFF-11
2024-11-03,20:26:15,20241103009,card,5364-6096-7594-1048,mastercard,Sauerbraten,8,85812180,Austin,Reyna,STAFF-11
2024-11-04,07:43:37,20241104001,card,4041-3760-6529-8000,visa,Rendang,4,81163343,Molli,Bullon,STAFF-12
2024-11-04,08:37:33,20241104002,card,5383-3716-3629-3251,mastercard,Rendang,13.5,81535117,Karla,Culleford,STAFF-01
2024-11-04,08:37:33,20241104002,card,5383-3716-3629-3251,mastercard,Rendang,13.5,81535117,Karla,Culleford,STAFF-01
2024-11-04,08:37:33,20241104002,card,5383-3716-3629-3251,mastercard,Rendang,13.5,81535117,Karla,Culleford,STAFF-01
2024-11-04,08:37:33,20241104002,card,5383-3716-3629-3251,mastercard,Rinderrouladen,13.5,81535117,Karla,Culleford,STAFF-02
2024-11-04,12:33:36,20241104003,card,5002-3556-6204-9167,mastercard,Gudeg,3,87667988,Correy,Bowerman,STAFF-03
2024-11-04,12:35:06,20241104004,card,4041-3736-9518-8000,visa,Rinderrouladen,7.0,,,,STAFF-04
2024-11-04,12:35:06,20241104004,card,4041-3736-9518-8000,visa,Rinderrouladen,7.0,,,,STAFF-04
2024-11-04,14:44:38,20241104005,card,5100-1491-9212-0304,mastercard,Sauerbraten,18,97691181,Jecho,Sirkett,STAFF-05
2024-11-04,14:44:38,20241104005,card,5100-1491-9212-0304,mastercard,Sauerbraten,18,97691181,Jecho,Sirkett,STAFF-06
2024-11-04,14:44:38,20241104005,card,5100-1491-9212-0304,mastercard,Sauerbraten,18,97691181,Jecho,Sirkett,STAFF-06
2024-11-04,14:44:38,20241104005,card,5100-1491-9212-0304,mastercard,Sauerbraten,18,97691181,Jecho,Sirkett,STAFF-06
2024-11-04,14:44:38,20241104005,card,5100-1491-9212-0304,mastercard,Sauerbraten,18,97691181,Jecho,Sirkett,STAFF-06
2024-11-05,07:49:32,20241105001,card,4041-3760-6529-8000,visa,Sauerbraten,14,81163343,Molli,Bullon,STAFF-07
2024-11-05,07:49:32,20241105001,card,4041-3760-6529-8000,visa,Sauerbraten,14,81163343,Molli,Bullon,STAFF-07
2024-11-05,07:49:32,20241105001,card,4041-3760-6529-8000,visa,Sauerbraten,14,81163343,Molli,Bullon,STAFF-07
2024-11-05,07:49:32,20241105001,card,4041-3760-6529-8000,visa,Sauerbraten,14,81163343,Molli,Bullon,STAFF-07
2024-11-05,09:05:42,20241105002,card,5383-3716-3629-3251,mastercard,Rinderrouladen,7.0,81535117,Karla,Culleford,STAFF-09
2024-11-05,09:05:42,20241105002,card,5383-3716-3629-3251,mastercard,Rinderrouladen,7.0,81535117,Karla,Culleford,STAFF-09
2024-11-05,09:12:12,20241105003,card,5100-1456-0333-3437,mastercard,Palak Paneer,13.5,97986935,Elvina,Morrill,STAFF-08
2024-11-05,09:12:12,20241105003,card,5100-1456-0333-3437,mastercard,Palak Paneer,13.5,97986935,Elvina,Morrill,STAFF-08
2024-11-05,09:12:12,20241105003,card,5100-1456-0333-3437,mastercard,Palak Paneer,13.5,97986935,Elvina,Morrill,STAFF-08
2024-11-05,09:12:12,20241105003,card,5100-1456-0333-3437,mastercard,Rinderrouladen,13.5,97986935,Elvina,Morrill,STAFF-11
2024-11-05,10:41:44,20241105004,card,5100-1491-9212-0304,mastercard,Rinderrouladen,10.5,97691181,Jecho,Sirkett,STAFF-12
2024-11-05,10:41:44,20241105004,card,5100-1491-9212-0304,mastercard,Rinderrouladen,10.5,97691181,Jecho,Sirkett,STAFF-12
2024-11-05,10:41:44,20241105004,card,5100-1491-9212-0304,mastercard,Rinderrouladen,10.5,97691181,Jecho,Sirkett,STAFF-12
2024-11-05,11:47:30,20241105005,card,5007-6645-2488-6202,mastercard,Rendang,8,,,,STAFF-10
2024-11-05,11:47:30,20241105005,card,5007-6645-2488-6202,mastercard,Sauerbraten,8,,,,STAFF-01
2024-11-05,14:36:38,20241105006,card,3754-1323-3239-1120,americanexpress,Rendang,12,99625960,Ahmed,Ruscoe,STAFF-03
2024-11-05,14:36:38,20241105006,card,3754-1323-3239-1120,americanexpress,Rendang,12,99625960,Ahmed,Ruscoe,STAFF-03
2024-11-05,14:36:38,20241105006,card,3754-1323-3239-1120,americanexpress,Rendang,12,99625960,Ahmed,Ruscoe,STAFF-03
2024-11-05,14:41:48,20241105007,card,4850-9308-8124-2000,visa,Rendang,4,99799764,Nikkie,Roote,STAFF-04
2024-11-05,18:52:56,20241105008,card,4041-5914-4224-6220,visa,Palak Paneer,26,81299138,Alvis,Cudby,STAFF-06
2024-11-05,18:52:56,20241105008,card,4041-5914-4224-6220,visa,Palak Paneer,26,81299138,Alvis,Cudby,STAFF-06
2024-11-05,18:52:56,20241105008,card,4041-5914-4224-6220,visa,Palak Paneer,26,81299138,Alvis,Cudby,STAFF-06
2024-11-05,18:52:56,20241105008,card,4041-5914-4224-6220,visa,Palak Paneer,26,81299138,Alvis,Cudby,STAFF-08
2024-11-05,18:52:56,20241105008,card,4041-5914-4224-6220,visa,Palak Paneer,26,81299138,Alvis,Cudby,STAFF-08
2024-11-05,18:52:56,20241105008,card,4041-5914-4224-6220,visa,Palak Paneer,26,81299138,Alvis,Cudby,STAFF-08
2024-11-05,18:52:56,20241105008,card,4041-5914-4224-6220,visa,Palak Paneer,26,81299138,Alvis,Cudby,STAFF-11
2024-11-05,21:40:45,20241105009,card,3723-0172-9625-2950,americanexpress,Sauerbraten,20,,,,STAFF-02
2024-11-05,21:40:45,20241105009,card,3723-0172-9625-2950,americanexpress,Sauerbraten,20,,,,STAFF-02
2024-11-05,21:40:45,20241105009,card,3723-0172-9625-2950,americanexpress,Sauerbraten,20,,,,STAFF-02
2024-11-05,21:40:45,20241105009,card,3723-0172-9625-2950,americanexpress,Sauerbraten,20,,,,STAFF-05
2024-11-05,21:40:45,20241105009,card,3723-0172-9625-2950,americanexpress,Sauerbraten,20,,,,STAFF-05
2024-11-05,21:54:20,20241105010,card,5048-3730-0580-4087,mastercard,Ayam Balado,4,93754222,Rebbecca,Isakov,STAFF-07
2024-11-05,22:05:51,20241105011,card,5048-3763-7230-6263,mastercard,Ayam Balado,20.5,87716995,Judd,Powdrill,STAFF-09
2024-11-05,22:05:51,20241105011,card,5048-3763-7230-6263,mastercard,Ayam Balado,20.5,87716995,Judd,Powdrill,STAFF-09
2024-11-05,22:05:51,20241105011,card,5048-3763-7230-6263,mastercard,Ayam Balado,20.5,87716995,Judd,Powdrill,STAFF-09
2024-11-05,22:05:51,20241105011,card,5048-3763-7230-6263,mastercard,Rinderrouladen,20.5,87716995,Judd,Powdrill,STAFF-12
2024-11-05,22:05:51,20241105011,card,5048-3763-7230-6263,mastercard,Rinderrouladen,20.5,87716995,Judd,Powdrill,STAFF-12
2024-11-05,22:05:51,20241105011,card,5048-3763-7230-6263,mastercard,Rinderrouladen,20.5,87716995,Judd,Powdrill,STAFF-12
2024-11-06,08:11:25,20241106001,card,5131-6580-5864-1727,mastercard,Rendang,4,95803218,Kassie,Dorow,STAFF-10
2024-11-06,11:45:31,20241106002,card,5010-1230-4881-0045,mastercard,Thunder Tea Rice,5.0,98435004,Zilvia,Ryall,STAFF-02
2024-11-06,11:45:31,20241106002,card,5010-1230-4881-0045,mastercard,Thunder Tea Rice,5.0,98435004,Zilvia,Ryall,STAFF-02
2024-11-06,13:15:33,20241106003,card,4172-2388-9824-4000,visa,Gudeg,12,,,,STAFF-01
2024-11-06,13:15:33,20241106003,card,4172-2388-9824-4000,visa,Gudeg,12,,,,STAFF-01
2024-11-06,13:15:33,20241106003,card,4172-2388-9824-4000,visa,Gudeg,12,,,,STAFF-01
2024-11-06,13:15:33,20241106003,card,4172-2388-9824-4000,visa,Gudeg,12,,,,STAFF-01
2024-11-06,15:44:16,20241106004,card,5100-9683-8047-3559,mastercard,Palak Paneer,12,89764248,Angelina,Olech,STAFF-03
2024-11-06,15:44:16,20241106004,card,5100-9683-8047-3559,mastercard,Palak Paneer,12,89764248,Angelina,Olech,STAFF-03
2024-11-06,15:44:16,20241106004,card,5100-9683-8047-3559,mastercard,Palak Paneer,12,89764248,Angelina,Olech,STAFF-03
